booking_id,customer_id,room_id,hotel_id,check_in_date,check_out_date,booking_date,nights,price,discount_percent,discounted_price,revenue,is_canceled,lead_time,no_of_guests,market_segment,booking_channel,meal_plan,rating,booking_time,payment_method,room_type
BKG016180,CID1667,243,49,2024-03-09,2024-03-10,2024-02-18,1,2199.46,10,1979.51,1979.51,0,20,3,Online,OYO App,Breakfast Included,4.3,15:46,UPI,Premium
BKG016181,CID0480,132,27,2024-09-06,2024-09-08,2024-09-05,2,4544.89,25,3408.67,3408.67,0,1,1,Corporate,Corporate Direct,Breakfast Included,3.5,23:37,Wallet,Deluxe
BKG016182,CID4994,172,35,2024-03-31,2024-04-03,2024-03-15,3,6160.41,0,6160.41,0.0,1,16,4,OTA,Goibibo,Half Board,3.8,14:04,Net Banking,Deluxe
BKG016183,CID3014,310,62,2024-12-09,2024-12-10,2024-12-06,1,9505.25,5,9029.99,9029.99,0,3,2,OTA,Goibibo,Breakfast Included,2.7,05:02,Credit Card,Luxury
BKG016184,CID2039,26,6,2024-12-10,2024-12-14,2024-11-14,4,3306.14,25,2479.6,2479.6,0,26,2,Corporate,Corporate Direct,No Meal,2.8,19:50,UPI,Standard
BKG016185,CID4006,323,65,2024-03-01,2024-03-04,2024-02-16,3,8164.14,25,6123.1,6123.1,0,14,1,OTA,Booking.com,Breakfast Included,2.9,21:33,UPI,Premium
BKG016186,CID1978,51,11,2024-04-05,2024-04-08,2024-03-15,3,3732.43,30,2612.7,2612.7,0,21,2,OTA,Agoda,Full Board,4.7,18:27,Debit Card,Standard
BKG016187,CID3211,236,48,2024-07-18,2024-07-20,2024-06-17,2,2080.84,0,2080.84,2080.84,0,31,2,Corporate,Corporate Direct,No Meal,3.1,22:40,UPI,Standard
BKG016188,CID7482,223,45,2024-09-25,2024-09-26,2024-08-14,1,3173.86,20,2539.09,2539.09,0,42,3,Online,OYO App,Breakfast Included,3.7,19:31,Net Banking,Premium
BKG016189,CID3080,50,10,2024-10-14,2024-10-19,2024-09-20,5,60605.05,5,57574.8,57574.8,0,24,4,OTA,Agoda,Breakfast Included,4.0,19:41,Debit Card,Luxury
BKG016190,CID5867,50,10,2024-03-05,2024-03-06,2024-03-05,1,12621.08,30,8834.76,8834.76,0,0,2,Online,OYO App,Breakfast Included,3.9,04:28,Debit Card,Luxury
BKG016191,CID0204,15,3,2024-08-09,2024-08-12,2024-07-30,3,28209.05,10,25388.14,25388.14,0,10,1,Travel Agent,MakeMyTrip,Breakfast Included,4.6,21:29,Credit Card,Luxury
BKG016192,CID0122,232,47,2024-06-17,2024-06-19,2024-06-01,2,5242.6,25,3931.95,3931.95,0,16,1,Travel Agent,MakeMyTrip,Breakfast Included,3.8,21:26,UPI,Deluxe
BKG016193,CID2065,171,35,2024-03-18,2024-03-20,2024-02-15,2,2312.45,0,2312.45,2312.45,0,32,4,Online,OYO Website,No Meal,4.0,00:57,Net Banking,Standard
BKG016194,CID4492,158,32,2024-04-30,2024-05-01,2024-04-24,1,3313.58,30,2319.51,2319.51,0,6,2,Corporate,Corporate Direct,No Meal,,18:34,Debit Card,Premium
BKG016195,CID6524,92,19,2024-04-07,2024-04-11,2024-03-28,4,7144.51,15,6072.83,6072.83,0,10,1,Online,OYO App,Half Board,3.7,17:48,Cash,Deluxe
BKG016196,CID1793,266,54,2024-05-09,2024-05-13,2024-05-04,4,3829.91,20,3063.93,3063.93,0,5,1,Corporate,Corporate Direct,No Meal,4.7,18:55,Credit Card,Standard
BKG016197,CID4258,9,2,2024-10-24,2024-10-25,2024-10-18,1,4573.55,0,4573.55,4573.55,0,6,1,Online,OYO Website,Breakfast Included,4.0,20:26,Debit Card,Suite
BKG016198,CID5089,256,52,2024-11-03,2024-11-05,2024-10-31,2,2581.51,30,1807.06,1807.06,0,3,1,Walk-in,Walk-in,No Meal,3.0,07:16,UPI,Standard
BKG016199,CID2833,157,32,2024-08-02,2024-08-04,2024-07-02,2,4071.21,5,3867.65,3867.65,0,31,1,Online,OYO Website,Breakfast Included,3.2,17:13,Debit Card,Deluxe
BKG016200,CID3628,92,19,2024-02-11,2024-02-15,2024-01-01,4,8400.78,15,7140.66,7140.66,0,45,2,Travel Agent,Goibibo,Full Board,5.0,10:57,Wallet,Deluxe
BKG016201,CID0611,58,12,2024-05-18,2024-05-20,2024-05-07,2,7945.27,10,7150.74,7150.74,0,11,2,Travel Agent,MakeMyTrip,No Meal,3.5,07:30,Wallet,Premium
BKG016202,CID3717,166,34,2024-06-26,2024-06-28,2024-05-30,2,2292.69,0,2292.69,2292.69,0,27,1,OTA,MakeMyTrip,Breakfast Included,3.0,19:52,Wallet,Standard
BKG016203,CID0647,291,59,2024-11-26,2024-11-29,2024-11-07,3,4813.36,20,3850.69,3850.69,0,19,1,Corporate,Corporate Direct,No Meal,4.5,16:27,UPI,Standard
BKG016204,CID4367,183,37,2024-11-09,2024-11-11,2024-11-09,2,4580.39,30,3206.27,3206.27,0,0,3,Online,OYO App,Half Board,5.0,18:27,Cash,Premium
BKG016205,CID6080,77,16,2024-06-06,2024-06-11,2024-05-30,5,10235.74,20,8188.59,8188.59,0,7,2,OTA,Goibibo,No Meal,4.1,19:03,Cash,Deluxe
BKG016206,CID5908,172,35,2024-07-22,2024-07-26,2024-07-14,4,8919.65,5,8473.67,8473.67,0,8,1,Online,OYO App,Breakfast Included,4.1,22:12,UPI,Deluxe
BKG016207,CID6227,122,25,2024-03-16,2024-03-17,2024-02-23,1,2577.07,25,1932.8,1932.8,0,22,2,OTA,Agoda,No Meal,3.0,17:21,Net Banking,Deluxe
BKG016208,CID5026,232,47,2024-11-19,2024-11-23,2024-11-07,4,8580.81,20,6864.65,6864.65,0,12,2,Online,OYO App,No Meal,4.7,14:19,UPI,Deluxe
BKG016209,CID1369,287,58,2024-03-02,2024-03-03,2024-02-28,1,2116.83,15,1799.31,1799.31,0,3,2,Online,OYO Website,Half Board,3.6,13:22,Debit Card,Deluxe
BKG016210,CID1662,226,46,2024-11-04,2024-11-05,2024-11-01,1,923.67,15,785.12,785.12,0,3,4,OTA,Booking.com,Breakfast Included,4.3,23:44,Credit Card,Standard
BKG016211,CID4271,136,28,2024-11-03,2024-11-07,2024-08-12,4,6423.55,0,6423.55,6423.55,0,83,2,Walk-in,Walk-in,No Meal,4.6,13:47,Cash,Standard
BKG016212,CID3045,192,39,2024-12-29,2024-12-31,2024-12-13,2,3121.54,5,2965.46,2965.46,0,16,1,Online,OYO Website,Half Board,4.7,14:48,UPI,Deluxe
BKG016213,CID2451,66,14,2024-10-03,2024-10-06,2024-09-28,3,4233.06,10,3809.75,3809.75,0,5,2,Online,OYO App,No Meal,3.8,13:02,Credit Card,Standard
BKG016214,CID2699,181,37,2024-02-20,2024-02-23,2024-01-16,3,3737.92,20,2990.34,0.0,1,35,1,OTA,Booking.com,Full Board,4.3,09:48,Credit Card,Standard
BKG016215,CID1654,176,36,2024-11-10,2024-11-11,2024-11-06,1,935.97,5,889.17,889.17,0,4,1,Corporate,Corporate Direct,Breakfast Included,4.1,13:36,Credit Card,Standard
BKG016216,CID1488,253,51,2024-06-17,2024-06-19,2024-06-12,2,7371.54,10,6634.39,6634.39,0,5,1,Online,OYO Website,No Meal,2.8,22:01,Debit Card,Premium
BKG016217,CID0816,147,30,2024-12-23,2024-12-27,2024-12-16,4,9785.86,25,7339.4,7339.4,0,7,1,Travel Agent,MakeMyTrip,Half Board,4.5,14:10,UPI,Deluxe
BKG016218,CID4403,11,3,2024-11-26,2024-11-28,2024-11-14,2,2440.71,30,1708.5,1708.5,0,12,1,Corporate,Corporate Direct,Full Board,4.1,23:59,Debit Card,Standard
BKG016219,CID1422,84,17,2024-07-03,2024-07-06,2024-06-15,3,16858.35,10,15172.52,15172.52,0,18,1,Online,OYO Website,No Meal,3.3,19:45,Cash,Suite
BKG016220,CID3544,73,15,2024-09-20,2024-09-22,2024-09-06,2,5937.04,10,5343.34,0.0,1,14,2,Corporate,Corporate Direct,No Meal,4.2,11:01,Wallet,Premium
BKG016221,CID5604,1,1,2024-07-05,2024-07-08,2024-06-27,3,2619.22,25,1964.42,1964.42,0,8,1,Online,OYO Website,Half Board,,21:45,Wallet,Standard
BKG016222,CID2165,231,47,2024-05-24,2024-05-26,2024-05-07,2,2602.27,10,2342.04,0.0,1,17,1,Online,OYO App,Full Board,3.3,19:14,Credit Card,Standard
BKG016223,CID4544,131,27,2024-10-22,2024-10-26,2024-10-18,4,4926.74,0,4926.74,4926.74,0,4,1,OTA,Booking.com,No Meal,3.7,18:33,Credit Card,Standard
BKG016224,CID5218,177,36,2024-04-14,2024-04-15,2024-04-10,1,2414.92,5,2294.17,2294.17,0,4,1,OTA,Booking.com,No Meal,3.4,16:09,Credit Card,Deluxe
BKG016225,CID0773,186,38,2024-08-01,2024-08-02,2024-07-26,1,1060.53,0,1060.53,1060.53,0,6,2,Online,OYO Website,No Meal,3.8,12:23,UPI,Standard
BKG016226,CID4388,206,42,2024-09-05,2024-09-06,2024-08-02,1,1476.35,0,1476.35,1476.35,0,34,1,Online,OYO Website,Half Board,3.8,14:09,Net Banking,Standard
BKG016227,CID3178,46,10,2024-12-06,2024-12-08,2024-11-27,2,2263.04,5,2149.89,2149.89,0,9,1,Online,OYO App,No Meal,3.9,21:39,UPI,Standard
BKG016228,CID5597,33,7,2024-08-14,2024-08-15,2024-08-06,1,3826.81,0,3826.81,0.0,1,8,2,Corporate,Corporate Direct,No Meal,4.0,23:38,Net Banking,Premium
BKG016229,CID1212,203,41,2024-01-06,2024-01-07,2024-01-01,1,4241.21,10,3817.09,3817.09,0,6,2,OTA,Goibibo,Half Board,4.3,11:19,UPI,Premium
BKG016230,CID6246,262,53,2024-03-19,2024-03-23,2024-02-28,4,6182.41,5,5873.29,5873.29,0,20,1,Walk-in,Walk-in,Half Board,,22:06,Wallet,Deluxe
BKG016231,CID4042,80,16,2024-12-25,2024-12-28,2024-12-03,3,27163.14,0,27163.14,27163.14,0,22,4,Travel Agent,Goibibo,No Meal,2.9,18:30,UPI,Luxury
BKG016232,CID1190,39,8,2024-05-05,2024-05-06,2024-04-14,1,4110.05,25,3082.54,0.0,1,21,2,OTA,Goibibo,Breakfast Included,3.0,20:34,UPI,Suite
BKG016233,CID0609,238,48,2024-12-10,2024-12-11,2024-11-26,1,3480.2,20,2784.16,2784.16,0,14,4,Corporate,Corporate Direct,Breakfast Included,3.7,11:58,Debit Card,Premium
BKG016234,CID2607,2,1,2024-05-02,2024-05-05,2024-04-29,3,5931.47,25,4448.6,4448.6,0,3,1,OTA,Agoda,No Meal,4.1,20:39,UPI,Deluxe
BKG016235,CID1986,27,6,2024-04-07,2024-04-08,2024-02-20,1,2156.46,0,2156.46,2156.46,0,47,1,OTA,Goibibo,Half Board,4.0,04:45,Debit Card,Deluxe
BKG016236,CID6493,109,22,2024-08-30,2024-09-01,2024-08-25,2,8267.73,10,7440.96,0.0,1,5,2,Online,OYO Website,Half Board,3.2,11:12,Credit Card,Suite
BKG016237,CID1645,157,32,2024-12-10,2024-12-14,2024-11-23,4,8175.33,0,8175.33,8175.33,0,17,2,Walk-in,Walk-in,Breakfast Included,3.7,22:28,UPI,Deluxe
BKG016238,CID4819,7,2,2024-10-15,2024-10-19,2024-07-17,4,6898.09,0,6898.09,6898.09,0,90,1,Online,OYO Website,Full Board,,22:23,Net Banking,Deluxe
BKG016239,CID6512,68,14,2024-01-31,2024-02-02,2024-01-31,2,7086.19,15,6023.26,6023.26,0,0,1,OTA,Booking.com,No Meal,4.4,20:55,Credit Card,Premium
BKG016240,CID5815,26,6,2024-06-02,2024-06-05,2024-05-29,3,2458.7,5,2335.76,2335.76,0,4,2,OTA,Agoda,Breakfast Included,3.5,21:19,Debit Card,Standard
BKG016241,CID7139,52,11,2024-05-08,2024-05-09,2024-04-18,1,1577.68,10,1419.91,1419.91,0,20,1,Corporate,Corporate Direct,Breakfast Included,4.6,21:00,Credit Card,Deluxe
BKG016242,CID6893,206,42,2024-06-05,2024-06-09,2024-05-17,4,4804.01,5,4563.81,4563.81,0,19,1,OTA,Booking.com,No Meal,,21:06,Debit Card,Standard
BKG016243,CID1887,311,63,2024-12-04,2024-12-05,2024-11-29,1,1092.13,0,1092.13,1092.13,0,5,2,OTA,Goibibo,Breakfast Included,2.9,09:01,UPI,Standard
BKG016244,CID1402,130,26,2024-11-27,2024-11-28,2024-11-25,1,11746.76,0,11746.76,11746.76,0,2,1,Travel Agent,Goibibo,No Meal,3.4,18:40,UPI,Luxury
BKG016245,CID2321,276,56,2024-08-24,2024-08-25,2024-08-20,1,1334.44,0,1334.44,1334.44,0,4,4,OTA,Agoda,No Meal,4.2,22:57,Credit Card,Standard
BKG016246,CID3312,287,58,2024-12-10,2024-12-13,2024-10-27,3,7056.19,5,6703.38,6703.38,0,44,1,OTA,Agoda,No Meal,4.8,20:57,Credit Card,Deluxe
BKG016247,CID6652,250,50,2024-02-17,2024-02-21,2024-02-14,4,63971.04,0,63971.04,63971.04,0,3,1,Walk-in,Walk-in,Breakfast Included,3.0,20:36,Credit Card,Luxury
BKG016248,CID7311,291,59,2024-09-26,2024-09-28,2024-08-22,2,2657.59,0,2657.59,2657.59,0,35,1,Online,OYO Website,Full Board,,21:03,Debit Card,Standard
BKG016249,CID5469,246,50,2024-03-21,2024-03-27,2024-03-03,6,7064.99,0,7064.99,7064.99,0,18,1,Walk-in,Walk-in,Full Board,4.2,20:06,Debit Card,Standard
BKG016250,CID4452,36,8,2024-11-24,2024-11-25,2024-10-16,1,1298.74,10,1168.87,1168.87,0,39,2,Corporate,Corporate Direct,Breakfast Included,3.8,18:32,UPI,Standard
BKG016251,CID1925,77,16,2024-02-27,2024-03-03,2024-02-22,5,11109.75,0,11109.75,11109.75,0,5,2,Online,OYO App,Breakfast Included,4.7,14:30,Credit Card,Deluxe
BKG016252,CID7133,141,29,2024-12-12,2024-12-14,2024-12-10,2,2771.56,0,2771.56,2771.56,0,2,4,Walk-in,Walk-in,No Meal,3.8,21:10,Credit Card,Standard
BKG016253,CID3753,147,30,2024-03-18,2024-03-19,2024-03-10,1,2121.55,0,2121.55,2121.55,0,8,1,Walk-in,Walk-in,No Meal,3.9,11:42,UPI,Deluxe
BKG016254,CID6478,61,13,2024-07-16,2024-07-21,2024-07-16,5,5908.57,25,4431.43,4431.43,0,0,1,OTA,Goibibo,Breakfast Included,3.6,08:14,UPI,Standard
BKG016255,CID0124,28,6,2024-11-09,2024-11-13,2024-09-26,4,12245.41,0,12245.41,12245.41,0,44,1,Online,OYO App,Breakfast Included,4.0,19:51,UPI,Premium
BKG016256,CID5019,96,20,2024-09-07,2024-09-09,2024-08-06,2,2562.38,5,2434.26,0.0,1,32,1,OTA,Booking.com,No Meal,4.4,09:21,Cash,Standard
BKG016257,CID5559,321,65,2024-05-01,2024-05-06,2024-04-28,5,5492.34,20,4393.87,4393.87,0,3,2,OTA,Agoda,Full Board,3.0,17:46,Debit Card,Standard
BKG016258,CID0869,81,17,2024-04-01,2024-04-03,2024-03-25,2,2619.09,5,2488.14,2488.14,0,7,2,Online,OYO App,No Meal,3.9,12:44,UPI,Standard
BKG016259,CID2512,111,23,2024-12-24,2024-12-29,2024-12-23,5,6812.88,15,5790.95,5790.95,0,1,2,Online,OYO App,Breakfast Included,3.5,18:49,UPI,Standard
BKG016260,CID3799,310,62,2024-10-12,2024-10-15,2024-10-12,3,35544.54,10,31990.09,31990.09,0,0,2,Online,OYO App,Breakfast Included,4.9,23:51,Debit Card,Luxury
BKG016261,CID4410,6,2,2024-05-02,2024-05-04,2024-04-26,2,1827.57,0,1827.57,1827.57,0,6,1,Walk-in,Walk-in,No Meal,3.4,23:38,Credit Card,Standard
BKG016262,CID6809,226,46,2024-06-02,2024-06-04,2024-05-29,2,1940.43,0,1940.43,1940.43,0,4,4,Online,OYO Website,No Meal,3.6,17:56,Wallet,Standard
BKG016263,CID2210,11,3,2024-01-14,2024-01-16,2024-01-01,2,2665.79,25,1999.34,1999.34,0,23,2,OTA,MakeMyTrip,No Meal,4.0,19:15,Net Banking,Standard
BKG016264,CID6103,265,53,2024-05-06,2024-05-08,2024-04-27,2,20306.58,25,15229.94,0.0,1,9,1,Walk-in,Walk-in,Half Board,3.2,18:28,Debit Card,Luxury
BKG016265,CID6297,182,37,2024-04-29,2024-05-04,2024-04-23,5,11366.81,20,9093.45,0.0,1,6,2,Corporate,Corporate Direct,No Meal,3.4,18:17,UPI,Deluxe
BKG016266,CID7101,214,43,2024-03-31,2024-04-01,2024-03-12,1,4682.44,25,3511.83,3511.83,0,19,1,Corporate,Corporate Direct,Half Board,2.6,23:45,Wallet,Suite
BKG016267,CID6314,181,37,2024-05-22,2024-05-23,2024-05-16,1,1371.54,0,1371.54,1371.54,0,6,1,Online,OYO App,Half Board,4.0,19:17,Cash,Standard
BKG016268,CID2813,56,12,2024-09-19,2024-09-20,2024-09-02,1,858.81,25,644.11,644.11,0,17,1,Corporate,Corporate Direct,Breakfast Included,,09:13,Debit Card,Standard
BKG016269,CID2394,256,52,2024-01-07,2024-01-09,2024-01-05,2,2599.49,25,1949.62,1949.62,0,2,2,OTA,Goibibo,Breakfast Included,4.1,16:18,Debit Card,Standard
BKG016270,CID2266,101,21,2024-12-03,2024-12-04,2024-11-28,1,1176.17,0,1176.17,1176.17,0,5,1,OTA,MakeMyTrip,Breakfast Included,3.9,15:49,Credit Card,Standard
BKG016271,CID4620,97,20,2024-03-22,2024-03-24,2024-03-21,2,4145.79,30,2902.05,2902.05,0,1,1,OTA,Booking.com,No Meal,3.0,17:43,Credit Card,Deluxe
BKG016272,CID5505,71,15,2024-08-07,2024-08-08,2024-06-30,1,1490.59,20,1192.47,1192.47,0,38,1,Corporate,Corporate Direct,Full Board,4.3,18:19,Debit Card,Standard
BKG016273,CID3472,121,25,2024-12-18,2024-12-19,2024-12-18,1,1265.68,0,1265.68,1265.68,0,0,2,OTA,MakeMyTrip,Breakfast Included,3.7,12:49,Net Banking,Standard
BKG016274,CID2899,36,8,2024-12-08,2024-12-09,2024-11-30,1,1168.88,0,1168.88,1168.88,0,8,3,OTA,Agoda,No Meal,3.4,15:00,Debit Card,Standard
BKG016275,CID5713,122,25,2024-07-20,2024-07-22,2024-07-19,2,4927.49,10,4434.74,4434.74,0,1,2,Online,OYO App,Breakfast Included,4.2,22:02,Wallet,Deluxe
BKG016276,CID2173,46,10,2024-06-03,2024-06-04,2024-06-03,1,1135.93,5,1079.13,1079.13,0,0,2,Corporate,Corporate Direct,No Meal,,19:23,UPI,Standard
BKG016277,CID4151,66,14,2024-06-07,2024-06-12,2024-03-27,5,6059.48,20,4847.58,0.0,1,72,1,Online,OYO Website,No Meal,3.7,01:50,UPI,Standard
BKG016278,CID1898,108,22,2024-01-05,2024-01-08,2024-01-01,3,8070.28,5,7666.77,7666.77,0,4,1,Online,OYO App,No Meal,,19:59,Credit Card,Premium
BKG016279,CID1442,142,29,2024-10-14,2024-10-17,2024-10-01,3,5390.08,0,5390.08,0.0,1,13,1,Online,OYO Website,No Meal,,06:50,UPI,Deluxe
BKG016280,CID0093,286,58,2024-12-21,2024-12-24,2024-11-21,3,4352.8,10,3917.52,3917.52,0,30,1,Online,OYO App,Full Board,4.0,20:15,Debit Card,Standard
BKG016281,CID2203,203,41,2024-08-17,2024-08-19,2024-05-25,2,8306.99,5,7891.64,0.0,1,84,2,Online,OYO Website,Breakfast Included,3.5,21:10,UPI,Premium
BKG016282,CID4528,109,22,2024-09-30,2024-10-01,2024-09-30,1,3812.05,20,3049.64,3049.64,0,0,2,OTA,Agoda,Half Board,4.1,02:56,Wallet,Suite
BKG016283,CID2878,193,39,2024-12-06,2024-12-08,2024-11-03,2,6503.95,15,5528.36,5528.36,0,33,1,OTA,Agoda,Full Board,2.6,20:45,Wallet,Premium
BKG016284,CID6277,324,65,2024-10-21,2024-10-26,2024-10-20,5,32736.56,30,22915.59,22915.59,0,1,3,OTA,MakeMyTrip,No Meal,,16:56,Credit Card,Suite
BKG016285,CID7075,91,19,2024-11-09,2024-11-12,2024-09-29,3,3972.28,20,3177.82,3177.82,0,41,2,Online,OYO App,Full Board,4.8,20:39,UPI,Standard
BKG016286,CID5070,232,47,2024-05-24,2024-05-25,2024-04-10,1,2171.15,5,2062.59,2062.59,0,44,1,Travel Agent,MakeMyTrip,Full Board,4.3,17:24,Debit Card,Deluxe
BKG016287,CID7241,13,3,2024-03-07,2024-03-09,2024-03-03,2,7666.9,30,5366.83,0.0,1,4,2,Corporate,Corporate Direct,No Meal,,20:45,Cash,Premium
BKG016288,CID3593,303,61,2024-07-23,2024-07-26,2024-07-09,3,9298.01,20,7438.41,7438.41,0,14,2,OTA,Agoda,Breakfast Included,,23:09,Debit Card,Premium
BKG016289,CID0995,27,6,2024-08-02,2024-08-03,2024-07-26,1,2828.29,5,2686.88,2686.88,0,7,4,Online,OYO App,Half Board,3.6,07:29,UPI,Deluxe
BKG016290,CID1847,319,64,2024-09-17,2024-09-21,2024-08-28,4,27381.66,5,26012.58,26012.58,0,20,2,OTA,Goibibo,Breakfast Included,3.2,17:13,UPI,Suite
BKG016291,CID5774,323,65,2024-10-07,2024-10-08,2024-09-15,1,2451.53,30,1716.07,1716.07,0,22,1,Online,OYO App,Breakfast Included,4.7,16:21,Credit Card,Premium
BKG016292,CID6047,253,51,2024-10-13,2024-10-17,2024-10-11,4,14954.78,5,14207.04,14207.04,0,2,3,Corporate,Corporate Direct,No Meal,4.6,11:34,UPI,Premium
BKG016293,CID1016,133,27,2024-08-21,2024-08-24,2024-05-25,3,11742.26,20,9393.81,9393.81,0,88,1,Walk-in,Walk-in,No Meal,5.0,10:38,Wallet,Premium
BKG016294,CID0280,12,3,2024-02-29,2024-03-05,2024-02-25,5,7480.09,20,5984.07,5984.07,0,4,1,Corporate,Corporate Direct,Breakfast Included,4.3,21:56,Wallet,Deluxe
BKG016295,CID5430,253,51,2024-08-09,2024-08-10,2024-06-25,1,3380.7,25,2535.52,2535.52,0,45,4,Online,OYO App,No Meal,,17:58,UPI,Premium
BKG016296,CID5530,141,29,2024-05-12,2024-05-17,2024-03-12,5,8480.92,20,6784.74,6784.74,0,61,2,OTA,MakeMyTrip,No Meal,3.7,21:53,Credit Card,Standard
BKG016297,CID4410,130,26,2024-11-08,2024-11-15,2024-10-05,7,98682.22,5,93748.11,93748.11,0,34,2,OTA,MakeMyTrip,Full Board,3.7,16:59,UPI,Luxury
BKG016298,CID0189,212,43,2024-07-24,2024-07-29,2024-07-22,5,12425.96,10,11183.36,11183.36,0,2,1,Walk-in,Walk-in,Half Board,4.1,15:50,Net Banking,Deluxe
BKG016299,CID1905,252,51,2024-11-09,2024-11-11,2024-11-07,2,3375.71,5,3206.92,3206.92,0,2,2,OTA,Goibibo,Breakfast Included,4.4,09:04,Credit Card,Deluxe
BKG016300,CID6445,256,52,2024-04-10,2024-04-14,2024-04-07,4,6717.08,10,6045.37,6045.37,0,3,4,Walk-in,Walk-in,Breakfast Included,4.1,18:31,Debit Card,Standard
BKG016301,CID2347,40,8,2024-06-21,2024-06-22,2024-05-20,1,10892.29,5,10347.68,10347.68,0,32,1,Corporate,Corporate Direct,Breakfast Included,,18:42,Credit Card,Luxury
BKG016302,CID4185,121,25,2024-04-07,2024-04-11,2024-04-04,4,4907.95,0,4907.95,4907.95,0,3,2,Online,OYO Website,Full Board,3.7,20:56,Debit Card,Standard
BKG016303,CID3173,61,13,2024-10-16,2024-10-18,2024-10-02,2,1986.57,15,1688.58,1688.58,0,14,4,Travel Agent,Goibibo,No Meal,4.4,23:43,Credit Card,Standard
BKG016304,CID2299,274,55,2024-12-04,2024-12-07,2024-11-23,3,19123.8,0,19123.8,19123.8,0,11,2,OTA,Goibibo,Breakfast Included,3.9,21:25,Credit Card,Suite
BKG016305,CID6173,7,2,2024-12-22,2024-12-24,2024-12-19,2,3724.11,0,3724.11,3724.11,0,3,1,Corporate,Corporate Direct,No Meal,3.3,14:10,Debit Card,Deluxe
BKG016306,CID6490,285,57,2024-03-29,2024-04-02,2024-03-10,4,30297.99,25,22723.49,22723.49,0,19,2,Corporate,Corporate Direct,No Meal,4.1,14:11,Debit Card,Luxury
BKG016307,CID4008,211,43,2024-08-27,2024-08-28,2024-08-14,1,1014.69,0,1014.69,1014.69,0,13,2,Corporate,Corporate Direct,No Meal,,09:17,UPI,Standard
BKG016308,CID2688,168,34,2024-05-21,2024-05-22,2024-05-21,1,2764.53,10,2488.08,0.0,1,0,4,Walk-in,Walk-in,No Meal,5.0,20:50,UPI,Premium
BKG016309,CID1081,93,19,2024-08-18,2024-08-19,2024-06-23,1,3465.02,15,2945.27,0.0,1,56,1,Walk-in,Walk-in,Breakfast Included,3.4,07:04,Credit Card,Premium
BKG016310,CID4863,251,51,2024-09-07,2024-09-09,2024-09-01,2,1992.16,0,1992.16,1992.16,0,6,3,OTA,Goibibo,Breakfast Included,4.9,19:04,Credit Card,Standard
BKG016311,CID2154,236,48,2024-08-19,2024-08-22,2024-07-21,3,3169.95,0,3169.95,3169.95,0,29,1,Online,OYO App,Full Board,3.8,19:57,Debit Card,Standard
BKG016312,CID3807,25,5,2024-09-18,2024-09-20,2024-09-01,2,20064.25,25,15048.19,15048.19,0,17,2,OTA,Agoda,Half Board,3.5,20:28,Net Banking,Luxury
BKG016313,CID2190,66,14,2024-02-04,2024-02-07,2024-01-12,3,3492.82,10,3143.54,3143.54,0,23,2,Online,OYO Website,Full Board,,20:40,UPI,Standard
BKG016314,CID1338,213,43,2024-09-30,2024-10-03,2024-09-16,3,8023.64,5,7622.46,7622.46,0,14,2,Travel Agent,MakeMyTrip,Half Board,4.3,18:21,UPI,Premium
BKG016315,CID1998,140,28,2024-04-01,2024-04-05,2024-03-07,4,55198.41,10,49678.57,49678.57,0,25,2,OTA,MakeMyTrip,Full Board,3.1,15:13,UPI,Luxury
BKG016316,CID7115,140,28,2024-07-02,2024-07-05,2024-06-29,3,37477.04,5,35603.19,35603.19,0,3,1,Walk-in,Walk-in,No Meal,4.1,11:13,Credit Card,Luxury
BKG016317,CID0282,249,50,2024-03-13,2024-03-16,2024-03-06,3,14311.5,5,13595.92,13595.92,0,7,4,OTA,Goibibo,No Meal,3.9,22:34,Credit Card,Suite
BKG016318,CID1882,276,56,2024-04-22,2024-04-27,2024-04-17,5,6207.8,25,4655.85,4655.85,0,5,1,OTA,Goibibo,Breakfast Included,4.1,20:26,Debit Card,Standard
BKG016319,CID5733,118,24,2024-08-17,2024-08-22,2024-07-22,5,13435.8,10,12092.22,12092.22,0,26,1,Corporate,Corporate Direct,No Meal,3.0,15:28,UPI,Premium
BKG016320,CID1293,181,37,2024-11-20,2024-11-21,2024-11-18,1,1055.49,20,844.39,844.39,0,2,3,Online,OYO Website,Breakfast Included,3.8,15:05,Debit Card,Standard
BKG016321,CID4381,20,4,2024-08-31,2024-09-04,2024-08-25,4,51937.7,10,46743.93,46743.93,0,6,3,OTA,Goibibo,Breakfast Included,4.5,11:07,Net Banking,Luxury
BKG016322,CID7008,236,48,2024-04-07,2024-04-08,2024-04-06,1,994.82,20,795.86,795.86,0,1,1,Walk-in,Walk-in,No Meal,,13:46,Net Banking,Standard
BKG016323,CID2586,256,52,2024-05-17,2024-05-22,2024-04-24,5,7055.41,0,7055.41,7055.41,0,23,1,Corporate,Corporate Direct,Breakfast Included,3.5,20:18,Cash,Standard
BKG016324,CID2321,1,1,2024-03-10,2024-03-11,2024-02-12,1,788.99,10,710.09,710.09,0,27,1,Travel Agent,Goibibo,Full Board,3.1,09:45,Wallet,Standard
BKG016325,CID0797,236,48,2024-05-24,2024-05-27,2024-05-16,3,3293.21,20,2634.57,0.0,1,8,3,Online,OYO App,Full Board,4.3,18:06,Net Banking,Standard
